0.00.679.183 W model has unused tensor blk.64.attn_norm.weight (size = 20480 bytes) -- ignoring
0.00.679.188 W model has unused tensor blk.64.post_attention_norm.weight (size = 20480 bytes) -- ignoring
0.00.679.191 W model has unused tensor blk.64.attn_q.weight (size = 43253760 bytes) -- ignoring
0.00.679.192 W model has unused tensor blk.64.attn_k.weight (size = 3604480 bytes) -- ignoring
0.00.679.193 W model has unused tensor blk.64.attn_v.weight (size = 3604480 bytes) -- ignoring
0.00.679.198 W model has unused tensor blk.64.attn_output.weight (size = 21626880 bytes) -- ignoring
0.00.679.199 W model has unused tensor blk.64.attn_q_norm.weight (size = 1024 bytes) -- ignoring
0.00.679.201 W model has unused tensor blk.64.attn_k_norm.weight (size = 1024 bytes) -- ignoring
0.00.679.202 W model has unused tensor blk.64.ffn_gate.weight (size = 61276160 bytes) -- ignoring
0.00.679.203 W model has unused tensor blk.64.ffn_down.weight (size = 61276160 bytes) -- ignoring
0.00.679.204 W model has unused tensor blk.64.ffn_up.weight (size = 61276160 bytes) -- ignoring
0.00.679.206 W model has unused tensor blk.64.nextn.eh_proj.weight (size = 36044800 bytes) -- ignoring
0.00.679.208 W model has unused tensor blk.64.nextn.enorm.weight (size = 20480 bytes) -- ignoring
0.00.679.209 W model has unused tensor blk.64.nextn.hnorm.weight (size = 20480 bytes) -- ignoring
0.00.679.213 W model has unused tensor blk.64.nextn.shared_head_norm.weight (size = 20480 bytes) -- ignoring
0.01.629.248 I 
0.01.629.328 I system_info: n_threads = 16 (n_threads_batch = 16) / 32 | CUDA : ARCHS = 1200 | USE_GRAPHS = 1 | BLACKWELL_NATIVE_FP4 = 1 | CPU : SSE3 = 1 | SSSE3 = 1 | AVX = 1 | AVX_VNNI = 1 | AVX2 = 1 | F16C = 1 | FMA = 1 | BMI2 = 1 | AVX512 = 1 | AVX512_VBMI = 1 | AVX512_VNNI = 1 | AVX512_BF16 = 1 | LLAMAFILE = 1 | OPENMP = 1 | REPACK = 1 | 
0.01.632.957 I hellaswag_score : loaded 10042 tasks from prompt.
0.01.632.960 I ================================= is_spm = 0
0.01.632.961 I hellaswag_score : selecting 10042 randomized tasks.
0.04.304.506 I hellaswag_score : calculating hellaswag score over selected tasks.

task	acc_norm	95% confidence interval
4672	82.55565068%	[81.4409%, 83.6170%]
4673	82.55938369%	[81.4448%, 83.6205%]
4674	82.56311510%	[81.4487%, 83.6240%]
4675	82.56684492%	[81.4527%, 83.6275%]
4676	82.54918734%	[81.4347%, 83.6102%]
4677	82.55291854%	[81.4387%, 83.6137%]
4678	82.53527148%	[81.4207%, 83.5964%]
4679	82.53900406%	[81.4247%, 83.6000%]
4680	82.54273504%	[81.4286%, 83.6035%]
4681	82.52510147%	[81.4107%, 83.5862%]
4682	82.50747544%	[81.3928%, 83.5689%]
4683	82.51121076%	[81.3967%, 83.5724%]
4684	82.51494449%	[81.4006%, 83.5760%]
4685	82.51867663%	[81.4046%, 83.5795%]
4686	82.52240717%	[81.4085%, 83.5830%]
4687	82.52613612%	[81.4125%, 83.5865%]
4688	82.52986348%	[81.4164%, 83.5901%]
4689	82.51226274%	[81.3985%, 83.5728%]
4690	82.51599147%	[81.4024%, 83.5763%]
4691	82.49840119%	[81.3846%, 83.5591%]
4692	82.50213129%	[81.3885%, 83.5626%]
4693	82.50585979%	[81.3924%, 83.5661%]
4694	82.50958671%	[81.3964%, 83.5696%]
4695	82.51331203%	[81.4003%, 83.5732%]
4696	82.51703578%	[81.4042%, 83.5767%]
4697	82.52075793%	[81.4082%, 83.5802%]
4698	82.50319285%	[81.3903%, 83.5630%]
4699	82.48563524%	[81.3725%, 83.5457%]
4700	82.48936170%	[81.3764%, 83.5493%]
4701	82.49308658%	[81.3803%, 83.5528%]
4702	82.49680987%	[81.3843%, 83.5563%]
4703	82.50053158%	[81.3882%, 83.5598%]
4704	82.48299320%	[81.3704%, 83.5426%]
4705	82.46546227%	[81.3525%, 83.5254%]
4706	82.46918827%	[81.3565%, 83.5289%]
4707	82.45166773%	[81.3387%, 83.5117%]
4708	82.45539507%	[81.3426%, 83.5153%]
4709	82.45912083%	[81.3465%, 83.5188%]
4710	82.46284501%	[81.3505%, 83.5223%]
4711	82.46656761%	[81.3544%, 83.5258%]
4712	82.47028862%	[81.3583%, 83.5293%]
4713	82.47400806%	[81.3623%, 83.5329%]
4714	82.45651252%	[81.3445%, 83.5157%]
4715	82.46023330%	[81.3484%, 83.5192%]
4716	82.46395250%	[81.3523%, 83.5227%]
4717	82.46767013%	[81.3563%, 83.5262%]
4718	82.47138618%	[81.3602%, 83.5298%]
4719	82.47510066%	[81.3641%, 83.5333%]
4720	82.47881356%	[81.3680%, 83.5368%]
4721	82.48252489%	[81.3719%, 83.5403%]
4722	82.46505718%	[81.3542%, 83.5232%]
4723	82.46876985%	[81.3581%, 83.5267%]
4724	82.47248095%	[81.3620%, 83.5302%]
4725	82.47619048%	[81.3659%, 83.5337%]
4726	82.47989843%	[81.3699%, 83.5372%]
4727	82.48360482%	[81.3738%, 83.5407%]
4728	82.48730964%	[81.3777%, 83.5442%]
4729	82.49101290%	[81.3816%, 83.5477%]
4730	82.49471459%	[81.3855%, 83.5512%]
4731	82.49841471%	[81.3894%, 83.5547%]
4732	82.50211327%	[81.3933%, 83.5582%]
4733	82.50581027%	[81.3972%, 83.5617%]
4734	82.50950570%	[81.4011%, 83.5652%]
4735	82.51319958%	[81.4050%, 83.5687%]
4736	82.51689189%	[81.4089%, 83.5722%]
4737	82.52058265%	[81.4128%, 83.5757%]
4738	82.50316589%	[81.3951%, 83.5586%]
4739	82.50685799%	[81.3990%, 83.5621%]
4740	82.51054852%	[81.4029%, 83.5655%]
4741	82.49314491%	[81.3852%, 83.5485%]
4742	82.47574863%	[81.3675%, 83.5314%]
4743	82.47944339%	[81.3714%, 83.5349%]
4744	82.48313659%	[81.3753%, 83.5384%]
4745	82.48682824%	[81.3792%, 83.5419%]
4746	82.49051833%	[81.3831%, 83.5454%]
4747	82.49420687%	[81.3870%, 83.5489%]
4748	82.47683235%	[81.3693%, 83.5318%]
4749	82.48052222%	[81.3732%, 83.5353%]
4750	82.48421053%	[81.3771%, 83.5388%]
4751	82.48789728%	[81.3810%, 83.5423%]
4752	82.47053872%	[81.3634%, 83.5252%]
4753	82.47422680%	[81.3673%, 83.5287%]
4754	82.47791334%	[81.3712%, 83.5322%]
4755	82.48159832%	[81.3751%, 83.5357%]
4756	82.48528175%	[81.3790%, 83.5392%]
4757	82.48896363%	[81.3828%, 83.5427%]
4758	82.49264397%	[81.3867%, 83.5461%]
4759	82.49632276%	[81.3906%, 83.5496%]
4760	82.50000000%	[81.3945%, 83.5531%]
4761	82.50367570%	[81.3984%, 83.5566%]
4762	82.50734985%	[81.4022%, 83.5600%]
4763	82.51102246%	[81.4061%, 83.5635%]
4764	82.51469353%	[81.4100%, 83.5670%]
4765	82.51836306%	[81.4139%, 83.5705%]
4766	82.52203105%	[81.4177%, 83.5739%]
4767	82.52569750%	[81.4216%, 83.5774%]
4768	82.52936242%	[81.4255%, 83.5809%]
4769	82.53302579%	[81.4294%, 83.5843%]
4770	82.53668763%	[81.4332%, 83.5878%]
4771	82.54034794%	[81.4371%, 83.5912%]
4772	82.54400671%	[81.4410%, 83.5947%]
4773	82.54766394%	[81.4448%, 83.5982%]
4774	82.55131965%	[81.4487%, 83.6016%]
4775	82.55497382%	[81.4525%, 83.6051%]
4776	82.55862647%	[81.4564%, 83.6085%]
4777	82.56227758%	[81.4602%, 83.6120%]
4778	82.56592717%	[81.4641%, 83.6154%]
4779	82.56957522%	[81.4679%, 83.6189%]
4780	82.57322176%	[81.4718%, 83.6223%]
4781	82.57686676%	[81.4756%, 83.6258%]
4782	82.55959849%	[81.4581%, 83.6088%]
4783	82.56324483%	[81.4619%, 83.6123%]
4784	82.56688963%	[81.4658%, 83.6157%]
4785	82.57053292%	[81.4696%, 83.6192%]
4786	82.57417468%	[81.4735%, 83.6226%]
4787	82.57781492%	[81.4773%, 83.6261%]
4788	82.56056809%	[81.4598%, 83.6091%]
4789	82.56420965%	[81.4636%, 83.6126%]
4790	82.56784969%	[81.4675%, 83.6160%]
4791	82.57148821%	[81.4713%, 83.6195%]
4792	82.57512521%	[81.4752%, 83.6229%]
4793	82.57876069%	[81.4790%, 83.6263%]
4794	82.58239466%	[81.4828%, 83.6298%]
4795	82.58602711%	[81.4867%, 83.6332%]
4796	82.56880734%	[81.4692%, 83.6163%]
4797	82.57244111%	[81.4730%, 83.6198%]
4798	82.57607336%	[81.4768%, 83.6232%]
4799	82.57970411%	[81.4807%, 83.6266%]
4800	82.58333333%	[81.4845%, 83.6301%]
4801	82.58696105%	[81.4883%, 83.6335%]
4802	82.59058726%	[81.4922%, 83.6369%]
4803	82.57339163%	[81.4747%, 83.6200%]
4804	82.57701915%	[81.4785%, 83.6235%]
4805	82.58064516%	[81.4823%, 83.6269%]
4806	82.58426966%	[81.4862%, 83.6303%]
4807	82.58789266%	[81.4900%, 83.6338%]
4808	82.59151414%	[81.4938%, 83.6372%]
4809	82.59513412%	[81.4976%, 83.6406%]
4810	82.59875260%	[81.5014%, 83.6440%]
4811	82.58158387%	[81.4840%, 83.6272%]
4812	82.58520366%	[81.4878%, 83.6306%]
4813	82.56804488%	[81.4704%, 83.6138%]
4814	82.57166597%	[81.4742%, 83.6172%]
4815	82.57528557%	[81.4780%, 83.6206%]
4816	82.57890365%	[81.4818%, 83.6240%]
4817	82.58252024%	[81.4857%, 83.6275%]
4818	82.58613533%	[81.4895%, 83.6309%]
4819	82.58974891%	[81.4933%, 83.6343%]
4820	82.59336100%	[81.4971%, 83.6377%]
4821	82.59697158%	[81.5009%, 83.6411%]
4822	82.60058067%	[81.5047%, 83.6445%]
4823	82.58345428%	[81.4873%, 83.6277%]
4824	82.58706468%	[81.4911%, 83.6312%]
4825	82.59067358%	[81.4949%, 83.6346%]
4826	82.59428098%	[81.4987%, 83.6380%]
4827	82.59788689%	[81.5025%, 83.6414%]
4828	82.60149130%	[81.5063%, 83.6448%]
4829	82.58438600%	[81.4890%, 83.6280%]
4830	82.58799172%	[81.4928%, 83.6314%]
4831	82.59159594%	[81.4966%, 83.6348%]
4832	82.59519868%	[81.5004%, 83.6382%]
4833	82.59879992%	[81.5042%, 83.6416%]
4834	82.60239967%	[81.5080%, 83.6451%]
4835	82.60599793%	[81.5118%, 83.6485%]
4836	82.60959471%	[81.5156%, 83.6519%]
4837	82.59251602%	[81.4982%, 83.6351%]
4838	82.59611410%	[81.5020%, 83.6385%]
4839	82.59971068%	[81.5058%, 83.6419%]
4840	82.58264463%	[81.4884%, 83.6252%]
4841	82.58624251%	[81.4922%, 83.6286%]
4842	82.58983891%	[81.4960%, 83.6320%]
4843	82.59343382%	[81.4998%, 83.6354%]
4844	82.59702725%	[81.5036%, 83.6388%]
4845	82.60061920%	[81.5074%, 83.6422%]
4846	82.60420966%	[81.5112%, 83.6456%]
4847	82.60779864%	[81.5150%, 83.6490%]
4848	82.61138614%	[81.5188%, 83.6523%]
4849	82.61497216%	[81.5226%, 83.6557%]
4850	82.61855670%	[81.5264%, 83.6591%]
4851	82.62213976%	[81.5301%, 83.6625%]
4852	82.60511129%	[81.5128%, 83.6458%]
4853	82.60869565%	[81.5166%, 83.6492%]
4854	82.61227853%	[81.5204%, 83.6526%]
4855	82.61585994%	[81.5242%, 83.6560%]
4856	82.61943987%	[81.5280%, 83.6594%]
4857	82.60242948%	[81.5107%, 83.6427%]
4858	82.60601070%	[81.5144%, 83.6461%]
4859	82.60959045%	[81.5182%, 83.6494%]
4860	82.61316872%	[81.5220%, 83.6528%]
4861	82.61674553%	[81.5258%, 83.6562%]
4862	82.59975319%	[81.5085%, 83.6395%]
4863	82.60333128%	[81.5123%, 83.6429%]
4864	82.60690789%	[81.5160%, 83.6463%]
4865	82.61048304%	[81.5198%, 83.6497%]
4866	82.61405672%	[81.5236%, 83.6531%]
4867	82.61762893%	[81.5274%, 83.6564%]
4868	82.62119967%	[81.5311%, 83.6598%]
4869	82.60423085%	[81.5139%, 83.6432%]
4870	82.58726899%	[81.4966%, 83.6265%]
4871	82.59084377%	[81.5004%, 83.6299%]
4872	82.57389163%	[81.4832%, 83.6133%]
4873	82.57746768%	[81.4869%, 83.6167%]
4874	82.58104227%	[81.4907%, 83.6200%]
4875	82.58461538%	[81.4945%, 83.6234%]
4876	82.56767842%	[81.4773%, 83.6068%]
4877	82.57125282%	[81.4810%, 83.6102%]
4878	82.57482575%	[81.4848%, 83.6136%]
4879	82.57839721%	[81.4886%, 83.6169%]
4880	82.58196721%	[81.4924%, 83.6203%]
4881	82.56504815%	[81.4752%, 83.6037%]
4882	82.54813601%	[81.4580%, 83.5871%]
4883	82.55171001%	[81.4617%, 83.5905%]
4884	82.55528256%	[81.4655%, 83.5939%]
4885	82.55885363%	[81.4693%, 83.5973%]
4886	82.54195661%	[81.4521%, 83.5807%]
4887	82.54552895%	[81.4559%, 83.5841%]
4888	82.52864157%	[81.4387%, 83.5675%]
4889	82.53221518%	[81.4425%, 83.5709%]
4890	82.53578732%	[81.4462%, 83.5743%]
4891	82.53935800%	[81.4500%, 83.5776%]
4892	82.54292723%	[81.4538%, 83.5810%]
4893	82.54649499%	[81.4575%, 83.5844%]
4894	82.52962812%	[81.4404%, 83.5678%]
4895	82.53319714%	[81.4442%, 83.5712%]
4896	82.53676471%	[81.4479%, 83.5746%]
4897	82.54033081%	[81.4517%, 83.5780%]
4898	82.54389547%	[81.4554%, 83.5813%]
4899	82.54745867%	[81.4592%, 83.5847%]
4900	82.55102041%	[81.4630%, 83.5881%]
4901	82.55458070%	[81.4667%, 83.5914%]
4902	82.55813953%	[81.4705%, 83.5948%]
4903	82.56169692%	[81.4742%, 83.5982%]
4904	82.56525285%	[81.4780%, 83.6015%]
4905	82.56880734%	[81.4817%, 83.6049%]
4906	82.55197717%	[81.4646%, 83.5884%]
4907	82.53515386%	[81.4475%, 83.5719%]
4908	82.53871231%	[81.4513%, 83.5752%]
4909	82.54226930%	[81.4550%, 83.5786%]
4910	82.54582485%	[81.4588%, 83.5820%]
4911	82.52901649%	[81.4417%, 83.5655%]
4912	82.53257329%	[81.4455%, 83.5688%]
4913	82.51577448%	[81.4284%, 83.5524%]
4914	82.51933252%	[81.4321%, 83.5557%]
4915	82.50254323%	[81.4151%, 83.5393%]
4916	82.50610252%	[81.4188%, 83.5426%]
4917	82.48932276%	[81.4018%, 83.5262%]
4918	82.49288329%	[81.4055%, 83.5295%]
4919	82.49644237%	[81.4093%, 83.5329%]
4920	82.50000000%	[81.4130%, 83.5363%]
4921	82.50355619%	[81.4168%, 83.5396%]
4922	82.50711093%	[81.4205%, 83.5430%]
4923	82.51066423%	[81.4243%, 83.5464%]
4924	82.51421608%	[81.4280%, 83.5497%]
4925	82.51776650%	[81.4318%, 83.5531%]
4926	82.52131547%	[81.4355%, 83.5564%]
4927	82.52486300%	[81.4393%, 83.5598%]
4928	82.52840909%	[81.4430%, 83.5631%]
4929	82.53195374%	[81.4467%, 83.5665%]
4930	82.53549696%	[81.4505%, 83.5699%]
4931	82.53903873%	[81.4542%, 83.5732%]
4932	82.54257908%	[81.4579%, 83.5766%]
4933	82.52584634%	[81.4409%, 83.5601%]
4934	82.50912039%	[81.4239%, 83.5437%]
4935	82.51266464%	[81.4277%, 83.5471%]
4936	82.51620746%	[81.4314%, 83.5504%]
4937	82.51974884%	[81.4352%, 83.5538%]
4938	82.50303767%	[81.4182%, 83.5374%]
4939	82.50658028%	[81.4219%, 83.5407%]
4940	82.51012146%	[81.4256%, 83.5441%]
4941	82.51366120%	[81.4294%, 83.5474%]
4942	82.51719951%	[81.4331%, 83.5508%]
4943	82.52073639%	[81.4368%, 83.5541%]
4944	82.52427184%	[81.4406%, 83.5575%]
4945	82.52780586%	[81.4443%, 83.5608%]
4946	82.53133846%	[81.4480%, 83.5642%]
4947	82.53486962%	[81.4517%, 83.5675%]
4948	82.53839935%	[81.4555%, 83.5708%]
4949	82.52172156%	[81.4385%, 83.5545%]
4950	82.50505051%	[81.4216%, 83.5381%]
4951	82.50858412%	[81.4253%, 83.5415%]
4952	82.51211632%	[81.4290%, 83.5448%]
4953	82.51564708%	[81.4327%, 83.5481%]
4954	82.51917642%	[81.4365%, 83.5515%]
4955	82.52270434%	[81.4402%, 83.5548%]
4956	82.50605327%	[81.4233%, 83.5385%]
4957	82.50958241%	[81.4270%, 83.5418%]
4958	82.51311013%	[81.4307%, 83.5452%]
4959	82.51663642%	[81.4344%, 83.5485%]
4960	82.52016129%	[81.4381%, 83.5518%]
4961	82.52368474%	[81.4419%, 83.5552%]
4962	82.52720677%	[81.4456%, 83.5585%]
4963	82.53072738%	[81.4493%, 83.5618%]
4964	82.53424658%	[81.4530%, 83.5652%]
4965	82.51762336%	[81.4361%, 83.5489%]
4966	82.52114378%	[81.4398%, 83.5522%]
4967	82.52466277%	[81.4435%, 83.5555%]
4968	82.52818035%	[81.4472%, 83.5589%]
4969	82.53169652%	[81.4510%, 83.5622%]
4970	82.51509054%	[81.4341%, 83.5459%]
4971	82.51860793%	[81.4378%, 83.5492%]
4972	82.52212389%	[81.4415%, 83.5525%]
4973	82.52563845%	[81.4452%, 83.5559%]
4974	82.52915159%	[81.4489%, 83.5592%]
4975	82.53266332%	[81.4526%, 83.5625%]
4976	82.53617363%	[81.4563%, 83.5658%]
4977	82.53968254%	[81.4600%, 83.5692%]
4978	82.54319004%	[81.4637%, 83.5725%]
4979	82.54669612%	[81.4674%, 83.5758%]
4980	82.55020080%	[81.4711%, 83.5791%]
4981	82.55370408%	[81.4748%, 83.5824%]
4982	82.55720594%	[81.4785%, 83.5857%]
4983	82.56070640%	[81.4822%, 83.5891%]
4984	82.56420546%	[81.4859%, 83.5924%]
4985	82.56770311%	[81.4896%, 83.5957%]
4986	82.57119936%	[81.4933%, 83.5990%]
4987	82.55464207%	[81.4764%, 83.5827%]
4988	82.55813953%	[81.4801%, 83.5861%]
4989	82.56163560%	[81.4838%, 83.5894%]
4990	82.56513026%	[81.4875%, 83.5927%]
4991	82.54858746%	[81.4707%, 83.5764%]
4992	82.55208333%	[81.4744%, 83.5797%]
4993	82.55557781%	[81.4780%, 83.5831%]
4994	82.55907089%	[81.4817%, 83.5864%]
4995	82.54254254%	[81.4649%, 83.5701%]
4996	82.54603683%	[81.4686%, 83.5734%]
4997	82.54952972%	[81.4723%, 83.5768%]
4998	82.55302121%	[81.4760%, 83.5801%]
4999	82.55651130%	[81.4797%, 83.5834%]
5000	82.56000000%	[81.4833%, 83.5867%]
5001	82.56348730%	[81.4870%, 83.5900%]
5002	82.56697321%	[81.4907%, 83.5933%]
5003	82.57045773%	[81.4944%, 83.5966%]
5004	82.57394085%	[81.4980%, 83.5999%]
5005	82.57742258%	[81.5017%, 83.6032%]
5006	82.58090292%	[81.5054%, 83.6065%]
5007	82.58438187%	[81.5091%, 83.6098%]
5008	82.58785942%	[81.5127%, 83.6130%]
5009	82.59133560%	[81.5164%, 83.6163%]
5010	82.57485030%	[81.4996%, 83.6002%]
5011	82.57832768%	[81.5033%, 83.6034%]
5012	82.58180367%	[81.5070%, 83.6067%]
5013	82.56533014%	[81.4902%, 83.5906%]
5014	82.56880734%	[81.4939%, 83.5939%]
5015	82.57228315%	[81.4976%, 83.5972%]
5016	82.57575758%	[81.5012%, 83.6004%]
5017	82.57923062%	[81.5049%, 83.6037%]
5018	82.58270227%	[81.5085%, 83.6070%]
5019	82.58617254%	[81.5122%, 83.6103%]
5020	82.58964143%	[81.5159%, 83.6136%]
5021	82.59310894%	[81.5195%, 83.6169%]
5022	82.59657507%	[81.5232%, 83.6202%]
5023	82.60003982%	[81.5268%, 83.6234%]
5024	82.60350318%	[81.5305%, 83.6267%]
5025	82.60696517%	[81.5341%, 83.6300%]
5026	82.61042579%	[81.5378%, 83.6333%]
5027	82.61388502%	[81.5414%, 83.6365%]
5028	82.61734288%	[81.5451%, 83.6398%]
5029	82.62079936%	[81.5487%, 83.6431%]
5030	82.62425447%	[81.5524%, 83.6464%]
5031	82.62770821%	[81.5560%, 83.6496%]
5032	82.61128776%	[81.5393%, 83.6335%]
5033	82.61474270%	[81.5430%, 83.6368%]
5034	82.61819627%	[81.5466%, 83.6401%]
5035	82.62164846%	[81.5502%, 83.6433%]
5036	82.60524226%	[81.5336%, 83.6272%]
5037	82.60869565%	[81.5372%, 83.6305%]
5038	82.61214768%	[81.5408%, 83.6338%]
5039	82.61559833%	[81.5445%, 83.6370%]
5040	82.61904762%	[81.5481%, 83.6403%]
5041	82.62249554%	[81.5518%, 83.6436%]
5042	82.62594209%	[81.5554%, 83.6468%]
5043	82.62938727%	[81.5590%, 83.6501%]
5044	82.63283109%	[81.5627%, 83.6533%]
5045	82.63627354%	[81.5663%, 83.6566%]
5046	82.63971463%	[81.5699%, 83.6599%]
5047	82.64315435%	[81.5735%, 83.6631%]
5048	82.64659271%	[81.5772%, 83.6664%]
5049	82.65002971%	[81.5808%, 83.6696%]
5050	82.65346535%	[81.5844%, 83.6729%]
5051	82.65689962%	[81.5880%, 83.6761%]
5052	82.64053840%	[81.5714%, 83.6601%]
5053	82.64397388%	[81.5750%, 83.6633%]
5054	82.64740799%	[81.5786%, 83.6666%]
5055	82.65084075%	[81.5823%, 83.6698%]
5056	82.63449367%	[81.5657%, 83.6538%]
5057	82.63792763%	[81.5693%, 83.6570%]
5058	82.62158956%	[81.5527%, 83.6410%]
5059	82.62502471%	[81.5563%, 83.6442%]
5060	82.62845850%	[81.5599%, 83.6475%]
5061	82.61213199%	[81.5433%, 83.6315%]
5062	82.59581193%	[81.5267%, 83.6155%]
5063	82.57949832%	[81.5102%, 83.5994%]
5064	82.58293839%	[81.5138%, 83.6027%]
5065	82.58637710%	[81.5174%, 83.6060%]
5066	82.58981445%	[81.5210%, 83.6092%]
5067	82.59325044%	[81.5247%, 83.6125%]
5068	82.57695343%	[81.5081%, 83.5965%]
5069	82.58039061%	[81.5117%, 83.5997%]
5070	82.58382643%	[81.5153%, 83.6030%]
5071	82.58726090%	[81.5190%, 83.6062%]
5072	82.59069401%	[81.5226%, 83.6095%]
5073	82.59412576%	[81.5262%, 83.6127%]
5074	82.59755617%	[81.5298%, 83.6160%]
5075	82.58128079%	[81.5133%, 83.6000%]
5076	82.58471237%	[81.5169%, 83.6033%]
5077	82.58814260%	[81.5205%, 83.6065%]
5078	82.59157148%	[81.5241%, 83.6097%]
5079	82.59499902%	[81.5277%, 83.6130%]
5080	82.59842520%	[81.5313%, 83.6162%]
5081	82.60185003%	[81.5350%, 83.6195%]
5082	82.60527351%	[81.5386%, 83.6227%]
5083	82.60869565%	[81.5422%, 83.6260%]
5084	82.61211644%	[81.5458%, 83.6292%]
5085	82.61553589%	[81.5494%, 83.6324%]
5086	82.61895399%	[81.5530%, 83.6357%]
5087	82.62237075%	[81.5566%, 83.6389%]
5088	82.62578616%	[81.5602%, 83.6422%]
5089	82.60955001%	[81.5437%, 83.6262%]
5090	82.61296660%	[81.5473%, 83.6295%]
5091	82.61638185%	[81.5509%, 83.6327%]
5092	82.61979576%	[81.5545%, 83.6359%]
5093	82.60357353%	[81.5380%, 83.6200%]
5094	82.60698861%	[81.5416%, 83.6232%]
5095	82.59077527%	[81.5251%, 83.6073%]
5096	82.59419152%	[81.5287%, 83.6105%]
5097	82.59760644%	[81.5323%, 83.6138%]
5098	82.60102001%	[81.5359%, 83.6170%]
5099	82.60443224%	[81.5395%, 83.6202%]
5100	82.58823529%	[81.5231%, 83.6043%]
5101	82.59164870%	[81.5267%, 83.6076%]
5102	82.59506076%	[81.5303%, 83.6108%]
5103	82.59847149%	[81.5339%, 83.6140%]
5104	82.58228840%	[81.5174%, 83.5982%]
5105	82.58570029%	[81.5210%, 83.6014%]
5106	82.58911085%	[81.5246%, 83.6046%]
5107	82.59252007%	[81.5282%, 83.6078%]
5108	82.59592796%	[81.5318%, 83.6111%]
5109	82.59933451%	[81.5354%, 83.6143%]
5110	82.60273973%	[81.5390%, 83.6175%]
5111	82.60614361%	[81.5426%, 83.6208%]
5112	82.60954617%	[81.5461%, 83.6240%]
5113	82.61294739%	[81.5497%, 83.6272%]
5114	82.61634728%	[81.5533%, 83.6304%]
5115	82.61974585%	[81.5569%, 83.6336%]
5116	82.62314308%	[81.5605%, 83.6369%]
5117	82.62653899%	[81.5641%, 83.6401%]
5118	82.62993357%	[81.5676%, 83.6433%]
5119	82.63332682%	[81.5712%, 83.6465%]
5120	82.63671875%	[81.5748%, 83.6497%]
5121	82.64010935%	[81.5784%, 83.6529%]
5122	82.64349863%	[81.5819%, 83.6561%]
5123	82.64688659%	[81.5855%, 83.6593%]
5124	82.65027322%	[81.5891%, 83.6626%]
5125	82.65365854%	[81.5926%, 83.6658%]
5126	82.63753414%	[81.5763%, 83.6499%]
5127	82.64092062%	[81.5798%, 83.6531%]
5128	82.64430577%	[81.5834%, 83.6563%]
5129	82.64768961%	[81.5870%, 83.6596%]
5130	82.65107212%	[81.5905%, 83.6628%]
5131	82.65445332%	[81.5941%, 83.6660%]
5132	82.65783320%	[81.5977%, 83.6692%]
5133	82.66121177%	[81.6012%, 83.6724%]
5134	82.66458901%	[81.6048%, 83.6756%]
5135	82.66796495%	[81.6083%, 83.6788%]
5136	82.67133956%	[81.6119%, 83.6820%]
5137	82.67471287%	[81.6154%, 83.6851%]
5138	82.67808486%	[81.6190%, 83.6883%]
5139	82.68145554%	[81.6226%, 83.6915%]
5140	82.68482490%	[81.6261%, 83.6947%]
5141	82.68819296%	[81.6297%, 83.6979%]
5142	82.69155970%	[81.6332%, 83.7011%]
5143	82.69492514%	[81.6368%, 83.7043%]
5144	82.69828927%	[81.6403%, 83.7075%]
5145	82.70165209%	[81.6438%, 83.7107%]
5146	82.70501360%	[81.6474%, 83.7139%]
5147	82.68894502%	[81.6311%, 83.6981%]
5148	82.69230769%	[81.6346%, 83.7013%]
5149	82.67624782%	[81.6183%, 83.6855%]
5150	82.67961165%	[81.6218%, 83.6887%]
5151	82.68297418%	[81.6254%, 83.6919%]
5152	82.68633540%	[81.6289%, 83.6951%]
5153	82.68969532%	[81.6325%, 83.6982%]
5154	82.69305394%	[81.6360%, 83.7014%]
5155	82.69641125%	[81.6395%, 83.7046%]
5156	82.69976726%	[81.6431%, 83.7078%]
5157	82.70312197%	[81.6466%, 83.7110%]
5158	82.70647538%	[81.6501%, 83.7141%]
5159	82.70982749%	[81.6537%, 83.7173%]
5160	82.71317829%	[81.6572%, 83.7205%]
5161	82.71652780%	[81.6607%, 83.7237%]
5162	82.71987602%	[81.6643%, 83.7268%]
5163	82.72322293%	[81.6678%, 83.7300%]
5164	82.72656855%	[81.6713%, 83.7332%]
5165	82.72991288%	[81.6748%, 83.7363%]
5166	82.73325590%	[81.6784%, 83.7395%]
5167	82.73659764%	[81.6819%, 83.7427%]
5168	82.73993808%	[81.6854%, 83.7458%]
5169	82.74327723%	[81.6889%, 83.7490%]
5170	82.72727273%	[81.6727%, 83.7333%]
5171	82.71127442%	[81.6564%, 83.7176%]
5172	82.71461717%	[81.6599%, 83.7207%]
5173	82.71795863%	[81.6635%, 83.7239%]
5174	82.72129880%	[81.6670%, 83.7271%]
5175	82.72463768%	[81.6705%, 83.7302%]
5176	82.72797527%	[81.6740%, 83.7334%]
5177	82.73131157%	[81.6775%, 83.7366%]
5178	82.73464658%	[81.6810%, 83.7397%]
5179	82.73798031%	[81.6846%, 83.7429%]
5180	82.74131274%	[81.6881%, 83.7460%]
5181	82.74464389%	[81.6916%, 83.7492%]
5182	82.74797376%	[81.6951%, 83.7523%]
5183	82.73200849%	[81.6789%, 83.7367%]
5184	82.73533951%	[81.6824%, 83.7398%]
5185	82.73866924%	[81.6859%, 83.7430%]
